customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,AvgChargePerMonth,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Segment,CustomerId,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
5256-SKJGO,0.0,0.0,1.0,1.0,64.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,54.6,3423.5,0.0,53.4921875,0,1,0,1,0,0,0,0,1,0,0,1,0,1.0,,,,,,,,,
3071-VBYPO,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,89.85,248.4,0.0,82.8,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,,,,,,,,,
9560-BBZXK,0.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.05,1126.35,0.0,31.2875,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0,,,,,,,,,
5299-RULOA,0.0,0.0,1.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,100.25,1064.65,1.0,106.465,0,0,1,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
8402-OOOHJ,0.0,0.0,0.0,0.0,41.0,1.0,,,,,,,0.0,20.65,835.15,0.0,20.36951219512195,1,0,0,0,0,1,0,0,1,0,0,0,1,2.0,,,,,,,,,
9445-ZUEQE,1.0,0.0,1.0,1.0,27.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,85.2,2151.6,0.0,79.68888888888888,0,0,1,0,1,0,1,0,0,0,1,0,0,0.0,,,,,,,,,
1091-SOZGA,0.0,0.0,1.0,1.0,56.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,99.8,5515.45,0.0,98.49017857142856,0,0,1,0,1,0,0,1,0,0,1,0,0,1.0,,,,,,,,,
2928-HLDBA,0.0,0.0,0.0,0.0,6.0,1.0,,,,,,,0.0,20.7,112.75,0.0,18.791666666666668,1,0,0,0,0,1,1,0,0,0,0,0,1,2.0,,,,,,,,,
0404-SWRVG,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.4,229.55,1.0,76.51666666666667,0,0,1,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
6497-TILVL,0.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.7,350.35,0.0,50.05,1,0,0,1,0,0,1,0,0,0,0,0,1,0.0,,,,,,,,,
7219-TLZHO,0.0,0.0,1.0,1.0,4.0,1.0,,,,,,,0.0,20.85,62.9,0.0,15.725,1,0,0,0,0,1,1,0,0,0,0,0,1,2.0,,,,,,,,,
4622-YNKIJ,1.0,0.0,0.0,0.0,33.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,88.95,3027.65,0.0,91.7469696969697,1,0,0,0,1,0,0,0,1,0,0,1,0,0.0,,,,,,,,,
4412-YLTKF,0.0,1.0,0.0,0.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,78.05,2135.5,1.0,79.0925925925926,0,0,1,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
6734-PSBAW,1.0,0.0,1.0,0.0,72.0,1.0,,,,,,,1.0,23.55,1723.95,0.0,23.94375,0,0,1,0,0,1,0,0,1,1,0,0,0,2.0,,,,,,,,,
3930-ZGWVE,1.0,0.0,0.0,0.0,1.0,1.0,,,,,,,0.0,19.75,19.75,0.0,19.75,1,0,0,0,0,1,1,0,0,0,0,0,1,2.0,,,,,,,,,
2639-UGMAZ,1.0,1.0,0.0,0.0,71.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,56.45,3985.35,0.0,56.131690140845066,0,1,0,1,0,0,0,1,0,0,0,1,0,1.0,,,,,,,,,
2876-GZYZC,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,85.95,1215.65,0.0,93.51153846153846,0,0,1,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
6207-WIOLX,0.0,0.0,1.0,1.0,25.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,58.6,1502.65,1.0,60.106,0,1,0,1,0,0,1,0,0,0,1,0,0,1.0,,,,,,,,,
8587-XYZSF,1.0,0.0,0.0,0.0,67.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.55,3260.1,0.0,48.65820895522388,1,0,0,1,0,0,0,0,1,1,0,0,0,0.0,,,,,,,,,
3091-FYHKI,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.45,35.45,1.0,35.45,0,1,0,1,0,0,1,0,0,0,0,1,0,2.0,,,,,,,,,
2372-HWUHI,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.35,81.25,1.0,40.625,1,0,0,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
7799-LGRDP,0.0,0.0,0.0,0.0,43.0,1.0,,,,,,,1.0,25.7,1188.2,0.0,27.632558139534886,0,0,1,0,0,1,0,0,1,0,1,0,0,2.0,,,,,,,,,
7850-VWJUU,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,1778.5,0.0,77.32608695652173,1,0,0,0,1,0,1,0,0,1,0,0,0,0.0,,,,,,,,,
3774-VBNXY,0.0,0.0,1.0,1.0,64.0,1.0,,,,,,,0.0,20.2,1277.75,0.0,19.96484375,1,0,0,0,0,1,0,0,1,0,0,0,1,2.0,,,,,,,,,
6217-KDYWC,1.0,0.0,0.0,1.0,57.0,1.0,,,,,,,1.0,19.6,1170.55,0.0,20.5359649122807,1,0,0,0,0,1,0,0,1,0,0,0,1,2.0,,,,,,,,,
0390-DCFDQ,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.45,70.45,1.0,70.45,1,0,0,0,1,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
3146-MSEGF,0.0,1.0,1.0,1.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.05,6425.65,0.0,89.24513888888889,0,0,1,1,0,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
4080-OGPJL,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,71.15,563.65,1.0,70.45625,0,0,1,1,0,0,1,0,0,0,0,1,0,0.0,,,,,,,,,
1095-WGNGG,0.0,0.0,1.0,0.0,61.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,101.05,5971.25,0.0,97.88934426229508,0,0,1,0,1,0,0,0,1,1,0,0,0,1.0,,,,,,,,,
2636-SJDOU,1.0,0.0,0.0,0.0,64.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,84.3,5289.05,0.0,82.64140625,0,0,1,0,1,0,0,1,0,0,1,0,0,0.0,,,,,,,,,
1131-QQZEB,1.0,1.0,1.0,0.0,71.0,1.0,,,,,,,0.0,23.95,1756.2,0.0,24.735211267605635,0,0,1,0,0,1,0,0,1,1,0,0,0,2.0,,,,,,,,,
5716-EZXZN,0.0,0.0,1.0,1.0,65.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,99.05,6416.7,0.0,98.71846153846154,0,0,1,0,1,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
6837-BJYDQ,1.0,0.0,0.0,0.0,3.0,1.0,,,,,,,0.0,19.6,61.35,0.0,20.45,1,0,0,0,0,1,0,1,0,0,0,0,1,2.0,,,,,,,,,
2135-RXIHG,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.65,45.65,1.0,45.65,1,0,0,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
6440-DKQGE,1.0,0.0,0.0,1.0,30.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,64.5,1929.95,0.0,64.33166666666666,1,0,0,1,0,0,0,1,0,0,1,0,0,3.0,,,,,,,,,
3466-BYAVD,1.0,0.0,1.0,1.0,15.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,69.5,1071.4,0.0,71.42666666666668,1,0,0,1,0,0,1,0,0,0,0,0,1,0.0,,,,,,,,,
3780-YVMFA,0.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,68.55,564.35,0.0,70.54375,1,0,0,1,0,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
3874-EQOEP,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,95.0,655.5,1.0,93.64285714285714,0,0,1,0,1,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
1679-JRFBR,0.0,0.0,1.0,1.0,70.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,108.15,7930.55,0.0,113.29357142857144,0,0,1,0,1,0,0,1,0,0,1,0,0,1.0,,,,,,,,,
9073-ZZIAY,1.0,0.0,1.0,1.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,86.1,5215.25,0.0,84.11693548387096,1,0,0,1,0,0,0,0,1,0,0,1,0,1.0,,,,,,,,,
3077-RSNTJ,0.0,0.0,1.0,1.0,6.0,1.0,,,,,,,0.0,19.7,113.5,0.0,18.916666666666668,1,0,0,0,0,1,1,0,0,0,0,0,1,2.0,,,,,,,,,
6551-GNYDG,0.0,0.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,80.9,1152.8,0.0,82.34285714285714,1,0,0,0,1,0,1,0,0,1,0,0,0,3.0,,,,,,,,,
9167-APMXZ,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,84.15,1821.95,0.0,82.81590909090909,0,0,1,0,1,0,1,0,0,1,0,0,0,3.0,,,,,,,,,
2749-CTKAJ,1.0,0.0,1.0,1.0,22.0,1.0,,,,,,,0.0,20.15,419.9,0.0,19.08636363636364,1,0,0,0,0,1,0,1,0,0,0,0,1,2.0,,,,,,,,,
6371-NZYEG,1.0,0.0,1.0,1.0,16.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,64.25,1024.0,0.0,64.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.0,,,,,,,,,
7554-NEWDD,1.0,0.0,0.0,0.0,10.0,1.0,,,,,,,0.0,25.7,251.6,0.0,25.16,0,0,1,0,0,1,0,0,1,1,0,0,0,2.0,,,,,,,,,
8992-VONJD,0.0,0.0,0.0,1.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,56.0,764.55,0.0,58.81153846153846,1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,,,,,,,,,
0867-MKZVY,0.0,0.0,1.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.4,1592.35,1.0,79.61749999999999,0,0,1,0,1,0,1,0,0,0,0,1,0,0.0,,,,,,,,,
4482-EWFMI,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.7,135.2,0.0,67.6,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
4648-YPBTM,1.0,0.0,0.0,0.0,53.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,73.9,3958.25,0.0,74.68396226415095,0,0,1,1,0,0,0,0,1,1,0,0,0,1.0,,,,,,,,,
2907-ILJBN,0.0,0.0,1.0,1.0,11.0,1.0,,,,,,,0.0,20.6,233.9,0.0,21.263636363636365,1,0,0,0,0,1,0,1,0,0,0,0,1,2.0,,,,,,,,,
6345-FZOQH,1.0,0.0,1.0,0.0,69.0,1.0,,,,,,,0.0,19.9,1363.45,0.0,19.76014492753623,1,0,0,0,0,1,0,0,1,0,0,0,1,2.0,,,,,,,,,
3376-BMGFE,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.9,273.0,1.0,68.25,1,0,0,0,1,0,1,0,0,1,0,0,0,3.0,,,,,,,,,
5997-OPVFA,1.0,0.0,1.0,0.0,72.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,89.05,6254.45,0.0,86.86736111111111,0,0,1,1,0,0,0,0,1,1,0,0,0,1.0,,,,,,,,,
3445-HXXGF,1.0,1.0,1.0,0.0,58.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,45.3,2651.2,1.0,45.710344827586205,0,1,0,1,0,0,1,0,0,0,0,1,0,2.0,,,,,,,,,
1159-WFSGR,0.0,0.0,1.0,1.0,16.0,1.0,,,,,,,0.0,20.4,321.4,0.0,20.0875,1,0,0,0,0,1,1,0,0,0,0,1,0,2.0,,,,,,,,,
7654-YWJUF,1.0,0.0,1.0,0.0,43.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,84.25,3539.25,0.0,82.30813953488372,1,0,0,0,1,0,0,1,0,1,0,0,0,0.0,,,,,,,,,
1875-QIVME,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,104.4,242.8,1.0,121.4,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
6727-IOTLZ,1.0,0.0,1.0,0.0,14.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,81.95,1181.75,0.0,84.41071428571429,1,0,0,1,0,0,0,0,1,0,0,0,1,1.0,,,,,,,,,
0691-JVSYA,0.0,0.0,1.0,0.0,53.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,94.85,5000.2,1.0,94.3433962264151,1,0,0,0,1,0,0,1,0,1,0,0,0,1.0,,,,,,,,,
5918-VUKWP,0.0,0.0,0.0,0.0,32.0,1.0,,,,,,,0.0,20.55,654.55,0.0,20.4546875,1,0,0,0,0,1,0,1,0,1,0,0,0,2.0,,,,,,,,,
1744-JHKYS,0.0,0.0,1.0,0.0,34.0,1.0,,,,,,,0.0,24.7,780.2,0.0,22.947058823529417,0,0,1,0,0,1,1,0,0,0,0,1,0,2.0,,,,,,,,,
2656-FMOKZ,0.0,1.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.45,1145.7,1.0,76.38000000000001,0,0,1,0,1,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
2070-FNEXE,0.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.45,503.6,1.0,71.94285714285715,1,0,0,0,1,0,1,0,0,1,0,0,0,3.0,,,,,,,,,
5947-SGKCL,0.0,0.0,1.0,1.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,105.35,1559.25,0.0,103.95,0,0,1,0,1,0,1,0,0,1,0,0,0,1.0,,,,,,,,,
3712-PKXZA,1.0,0.0,1.0,0.0,61.0,1.0,,,,,,,1.0,20.55,1252.0,0.0,20.524590163934427,1,0,0,0,0,1,0,1,0,0,1,0,0,2.0,,,,,,,,,
6317-YPKDH,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.95,29.95,1.0,29.95,0,1,0,1,0,0,1,0,0,1,0,0,0,2.0,,,,,,,,,
6582-OIVSP,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3,45.3,0.0,45.3,1,0,0,1,0,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
9367-WXLCH,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,84.5,662.65,1.0,82.83125,0,0,1,0,1,0,1,0,0,1,0,0,0,3.0,,,,,,,,,
5524-KHNJP,1.0,0.0,1.0,1.0,33.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,74.75,2453.3,0.0,74.34242424242424,1,0,0,1,0,0,0,1,0,0,1,0,0,1.0,,,,,,,,,
1918-ZBFQJ,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,79.25,1111.65,1.0,85.51153846153846,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
1024-GUALD,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.8,24.8,1.0,24.8,0,1,0,1,0,0,1,0,0,0,0,1,0,2.0,,,,,,,,,
4827-USJHP,1.0,0.0,0.0,0.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,51.8,1023.85,0.0,51.1925,1,0,0,1,0,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
8167-GJLRN,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.4,82.15,0.0,27.383333333333336,0,1,0,1,0,0,1,0,0,0,0,1,0,2.0,,,,,,,,,
0956-SYCWG,0.0,0.0,0.0,0.0,13.0,1.0,,,,,,,0.0,19.65,244.8,0.0,18.83076923076923,1,0,0,0,0,1,0,1,0,0,0,1,0,2.0,,,,,,,,,
8017-UVSZU,0.0,0.0,1.0,0.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.6,2379.1,0.0,59.4775,0,0,1,1,0,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
7100-FQPRV,1.0,0.0,1.0,1.0,43.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,71.9,3173.35,0.0,73.79883720930232,0,0,1,1,0,0,0,1,0,0,1,0,0,0.0,,,,,,,,,
2472-OVKUP,1.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,91.0,531.0,1.0,88.5,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
2984-RGEYA,0.0,0.0,1.0,1.0,69.0,1.0,,,,,,,0.0,19.75,1375.4,0.0,19.933333333333337,1,0,0,0,0,1,0,0,1,1,0,0,0,2.0,,,,,,,,,
9680-NIAUV,0.0,0.0,1.0,1.0,72.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,109.7,8129.3,0.0,112.90694444444443,0,0,1,0,1,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
2146-EGVDT,1.0,0.0,1.0,1.0,59.0,1.0,,,,,,,0.0,19.3,1192.7,0.0,20.215254237288136,1,0,0,0,0,1,0,0,1,0,1,0,0,2.0,,,,,,,,,
2604-IJPDU,0.0,0.0,1.0,0.0,20.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,96.55,1901.65,0.0,95.0825,1,0,0,0,1,0,1,0,0,0,0,1,0,0.0,,,,,,,,,
9178-JHUVJ,1.0,0.0,1.0,1.0,24.0,1.0,,,,,,,1.0,24.1,587.4,0.0,24.475,0,0,1,0,0,1,0,0,1,1,0,0,0,2.0,,,,,,,,,
6168-YBYNP,1.0,0.0,0.0,0.0,59.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,111.35,6519.75,0.0,110.5042372881356,0,0,1,0,1,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
7255-SSFBC,1.0,0.0,1.0,1.0,72.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,112.25,8041.65,0.0,111.68958333333332,0,0,1,0,1,0,0,0,1,1,0,0,0,1.0,,,,,,,,,
3645-DEYGF,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,0.0,20.75,20.75,0.0,20.75,1,0,0,0,0,1,1,0,0,0,0,0,1,2.0,,,,,,,,,
9323-HGFWY,0.0,0.0,1.0,0.0,27.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,101.9,2681.15,0.0,99.30185185185184,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0,,,,,,,,,
8544-GOQSH,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,80.05,1112.3,0.0,79.45,1,0,0,0,1,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
3363-DTIVD,1.0,0.0,1.0,1.0,71.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,105.55,7405.5,0.0,104.30281690140843,0,0,1,0,1,0,0,0,1,0,0,1,0,1.0,,,,,,,,,
7018-WBJNK,1.0,0.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,78.3,1033.95,0.0,79.53461538461539,1,0,0,0,1,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
9142-KZXOP,1.0,0.0,0.0,0.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.85,2958.95,0.0,67.24886363636364,1,0,0,0,1,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
7674-YTAFD,0.0,0.0,0.0,0.0,33.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,79.95,2684.85,0.0,81.35909090909091,1,0,0,0,1,0,0,1,0,1,0,0,0,0.0,,,,,,,,,
6348-SNFUS,1.0,0.0,1.0,1.0,72.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,55.45,4179.2,0.0,58.04444444444445,0,1,0,1,0,0,0,0,1,0,1,0,0,0.0,,,,,,,,,
1285-OKIPP,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.9,79.9,1.0,79.9,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
7825-ECJRF,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,106.6,1934.45,1.0,101.81315789473685,1,0,0,0,1,0,1,0,0,0,0,1,0,1.0,,,,,,,,,
1347-KTTTA,1.0,0.0,1.0,0.0,64.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,102.45,6654.1,0.0,103.9703125,1,0,0,0,1,0,0,1,0,0,1,0,0,1.0,,,,,,,,,
7841-TZDMQ,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,84.5,1.0,42.25,1,0,0,1,0,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
4195-NZGTA,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.25,25.25,0.0,25.25,0,1,0,1,0,0,1,0,0,0,0,1,0,2.0,,,,,,,,,
7157-SMCFK,1.0,0.0,0.0,1.0,61.0,1.0,,,,,,,0.0,19.75,1124.2,0.0,18.42950819672131,1,0,0,0,0,1,0,0,1,0,0,0,1,2.0,,,,,,,,,
4709-LKHYG,0.0,0.0,1.0,1.0,29.0,1.0,,,,,,,0.0,20.0,540.05,0.0,18.622413793103448,1,0,0,0,0,1,0,1,0,0,0,1,0,2.0,,,,,,,,,
2504-DSHIH,1.0,1.0,1.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.8,1975.85,0.0,85.90652173913043,0,0,1,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
0699-NDKJM,0.0,0.0,1.0,0.0,57.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,58.75,3437.45,0.0,60.30614035087719,0,1,0,1,0,0,1,0,0,1,0,0,0,1.0,,,,,,,,,
9286-BHDQG,1.0,0.0,1.0,1.0,72.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,45.25,3139.8,0.0,43.60833333333333,0,1,0,1,0,0,0,0,1,0,1,0,0,0.0,,,,,,,,,
0230-WEQUW,1.0,0.0,1.0,0.0,66.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,56.6,3789.2,0.0,57.41212121212121,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0,,,,,,,,,
2040-LDIWQ,1.0,0.0,1.0,1.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,84.2,5324.5,0.0,81.91538461538461,0,0,1,1,0,0,0,0,1,1,0,0,0,1.0,,,,,,,,,
6496-JDSSB,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,80.0,624.6,0.0,78.075,1,0,0,0,1,0,1,0,0,1,0,0,0,3.0,,,,,,,,,
9408-SSNVZ,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,70.15,268.35,1.0,67.0875,1,0,0,0,1,0,1,0,0,0,0,1,0,3.0,,,,,,,,,
4443-EMBNA,0.0,0.0,1.0,0.0,71.0,1.0,,,,,,,0.0,24.75,1836.9,0.0,25.87183098591549,0,0,1,0,0,1,0,0,1,1,0,0,0,2.0,,,,,,,,,
6469-MRVET,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,1.0,20.2,20.2,0.0,20.2,1,0,0,0,0,1,0,1,0,0,0,1,0,2.0,,,,,,,,,
0742-MOABM,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.05,179.35,1.0,44.8375,1,0,0,1,0,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
5961-VUSRV,0.0,0.0,0.0,0.0,12.0,1.0,,,,,,,1.0,19.35,219.35,0.0,18.279166666666665,1,0,0,0,0,1,0,1,0,1,0,0,0,2.0,,,,,,,,,
6778-JFCMK,1.0,0.0,0.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,50.6,1288.75,0.0,53.69791666666666,0,1,0,1,0,0,0,1,0,0,0,0,1,2.0,,,,,,,,,
6341-JVQGF,0.0,0.0,1.0,1.0,31.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,81.15,2545.75,0.0,82.12096774193549,1,0,0,1,0,0,0,1,0,0,0,0,1,1.0,,,,,,,,,
2232-DMLXU,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.2,55.2,1.0,55.2,1,0,0,1,0,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
4811-JBUVU,1.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,89.9,2723.15,0.0,90.77166666666668,0,0,1,0,1,0,1,0,0,0,1,0,0,3.0,,,,,,,,,
0945-TSONX,0.0,0.0,1.0,1.0,47.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,85.3,4107.25,0.0,87.38829787234043,0,0,1,1,0,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
2651-ZCBXV,1.0,0.0,0.0,0.0,54.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,108.0,5760.65,0.0,106.6787037037037,0,0,1,0,1,0,0,0,1,0,1,0,0,1.0,,,,,,,,,
3316-UWXUY,1.0,0.0,0.0,0.0,50.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,93.5,4747.5,0.0,94.95,1,0,0,0,1,0,1,0,0,0,1,0,0,0.0,,,,,,,,,
8937-RDTHP,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,84.6,84.6,1.0,84.6,1,0,0,0,1,0,1,0,0,0,0,0,1,3.0,,,,,,,,,
